id_title;commentCount;dislikeCount;likeCount;id_music_style;id_performer;viewCount;commentators_uniq;comments_obscene_cnt;video_age
98776196;0;2;14;12348;100092;823;;;504
98776197;1;0;28;12348;100092;732;1;0;211
98776198;0;0;3;12348;100092;100;;;211
98776199;0;37;93;12348;100092;4078;;;1576
98776200;1;5;25;12348;100092;1304;1;0;504
98776201;0;0;1;12348;100092;55;1;0;709
98776202;0;1;6;12348;100092;476;;;1125
98776203;0;4;14;12348;100092;693;;;1506
98776204;0;0;3;12348;100092;63;;;1647
98776205;0;0;6;12348;100092;196;;;1576
98776206;0;34;101;12348;100092;5804;;;504
98776207;0;0;6;12348;100092;218;;;211
98776208;0;0;2;12348;100092;52;;;211
98776209;0;0;6;12348;100092;185;;;211
98776210;0;0;10;12348;100092;410;;;1576
98776211;0;9;19;12348;100092;1287;;;504
98776212;0;0;1;12348;100092;44;;;211
98776213;0;0;14;12348;100092;588;;;1576
98776214;0;8;43;12348;100092;2256;;;1125
98776215;0;0;0;12348;100092;40;;;1647
98776216;0;0;2;12348;100092;137;;;1647
98776217;0;10;25;12348;100092;1081;;;1507
98776218;0;0;10;12348;100092;270;;;1647
98776219;0;0;0;12348;100092;264;;;322
98776220;1;0;6;12348;100092;325;1;0;1576
98776221;0;33;93;12348;100092;4044;;;504
98776222;0;0;0;12348;100092;30;;;1647
98776223;0;0;2;12348;100092;68;;;1647
98776224;0;0;2;12348;100092;97;;;1647
98776225;0;0;1;12348;100092;52;;;1647
98776226;0;0;0;12348;100092;132;;;1647
98776227;0;0;6;12348;100092;126;;;1647
98776228;0;40;111;12348;100092;5490;;;1125
98776229;0;3;19;12348;100092;815;;;1576
98776230;0;0;15;12348;100092;327;;;283
98776231;0;3;8;12348;100092;482;;;1760
98776232;2;0;13;12348;100092;423;1;0;1064
98776233;0;0;4;12348;100092;531;;;504
98776234;0;0;1;12348;100093;28;;;337
98776235;0;0;0;12348;100093;15;;;367
98776236;0;0;0;12348;100093;1;;;6
98776237;0;0;0;12348;100093;15;3;0;367
98776238;0;0;1;12348;100093;20;;;337
98776239;0;0;2;12348;100093;32;;;367
98776240;0;0;0;12348;100093;10;;;367
98776241;0;0;0;12348;100093;1;;;6
98776242;0;0;0;12348;100093;13;;;367
98776243;0;0;0;12348;100093;11;;;337
98776244;0;0;0;12348;100093;17;;;367
98776245;0;0;0;12348;100093;25;;;337
98776246;0;0;0;12348;100093;19;;;367
98776247;0;0;2;12348;100093;27;;;337
98776248;0;0;0;12348;100093;14;;;337
98776249;0;0;0;12348;100093;1;;;367
98776250;0;0;0;12348;100093;2;;;367
98776251;0;0;0;12348;100093;4;;;337
98776252;28;29;525;12348;100094;32588;19;1;302
98776253;14251;32478;153159;12348;100094;6202621;1840;229;205
98776254;299;104;4379;12348;100094;143060;194;5;219
98776255;424;245;6684;12348;100094;155101;260;17;200
98776256;166;145;3523;12348;100094;152359;106;8;1132
98776257;1621;2508;40612;12348;100094;1773881;1051;82;283
98776258;511;561;10629;12348;100094;474566;274;18;1068
98776259;855;1538;32907;12348;100094;1368141;505;36;302
98776260;156;337;2512;12348;100094;257313;99;8;1141
98776261;107;64;1523;12348;100094;44006;72;1;239
98776262;43;51;977;12348;100094;51087;24;2;303
98776263;885;726;6933;12348;100094;416601;455;33;302
98776264;15;19;278;12348;100094;12481;11;0;302
98776265;145;56;3902;12348;100094;80526;97;1;276
98776266;448;419;11589;12348;100094;518155;278;9;1149
98776267;229;203;4711;12348;100094;232760;157;5;1102
98776268;3;7;290;12348;100097;30314;1;0;125
98776269;21;33;1464;12348;100097;84527;7;1;125
98776270;5;4;140;12348;100097;16942;2;0;125
98776271;378;515;10680;12348;100097;989053;;;448
98776272;7;4;289;12348;100097;21051;1;0;125
98776273;21;9;409;12348;100097;22992;9;0;125
98776274;0;0;2;12348;100097;68;;;7
98776275;28;14;534;12348;100097;28029;14;2;125
98776276;5;7;261;12348;100097;19778;3;0;125
98776277;15;35;868;12348;100097;112510;11;2;448
98776278;34;42;1110;12348;100097;117078;24;1;448
98776279;2934;4122;75558;12348;100097;7432907;1192;97;448
98776280;34;62;2030;12348;100097;196433;26;2;448
98776281;70;77;1370;12348;100097;146666;12;2;448
98776282;32;34;864;12348;100097;115831;16;1;448
98776283;35;26;882;12348;100097;110825;18;0;427
98776284;458;270;4641;12348;100097;328106;142;28;246
98776285;1;6;59;12348;100097;4672;1;0;246
98776286;5;1;135;12348;100097;6784;2;0;246
98776287;3;3;168;12348;100097;10622;3;0;246
98776288;23;27;671;12348;100097;47067;14;2;126
98776289;0;0;2;12348;100097;13;;;7
98776290;12;6;67;12348;100097;9790;7;0;327
98776291;10;10;92;12348;100097;2103;;;6
98776292;0;7;80;12348;100099;3806;;;323
98776293;0;0;0;12348;100099;124;;;323
98776294;4;2;13;12348;100099;4066;;;15
98776295;0;0;11;12348;100099;717;;;323
98776296;0;0;10;12348;100099;666;;;323
98776297;0;0;3;12348;100099;94;;;329
98776298;0;1;6;12348;100099;638;;;323
98776299;0;33;43;12348;100099;4468;;;323
98776300;0;0;2;12348;100099;194;;;323
98776301;343;121;8533;12348;100100;120322;1270;269;20
98776302;1865;10344;20469;12348;100100;983861;1270;269;104
98776303;1111;1646;40345;12348;100100;2401737;585;93;603
98776304;781;320;12609;12348;100100;527127;363;68;110
98776305;8429;26920;104782;12348;100100;2799106;2068;605;98
98776306;447;279;4269;12348;100100;233052;2068;605;110
98776307;398;258;14190;12348;100100;378185;246;43;383
98776308;253;309;3091;12348;100100;96266;142;29;110
98776309;6704;10875;126587;12348;100100;1681021;540;76;17
98776310;1057;902;21739;12348;100100;945701;540;76;110
98776311;375;322;13103;12348;100100;206524;;;9
98776312;10032;27776;218384;12348;100100;12293306;1894;414;643
98776313;10276;30296;154171;12348;100100;4920828;1885;437;317
98776314;9843;27107;164936;12348;100100;7268524;1878;361;404
98776315;0;9;44;12349;99997;50344;;;3051
98776316;1;1;27;12349;99997;23952;1;0;3051
98776317;0;10;79;12349;99997;59858;;;3051
98776318;1;2;24;12349;99997;20127;;;3051
98776319;1;7;74;12349;99997;24009;;;3051
98776320;0;2;20;12349;99997;15374;;;3051
98776321;10;27;196;12349;99997;58941;;;3051
98776322;2;5;48;12349;99997;59618;1;0;3051
98776323;3;36;169;12349;99997;57176;3;0;2832
98776324;1;77;327;12349;99997;176854;1;0;2833
98776325;15;104;447;12349;99997;113002;1;0;2832
98776326;7;19;80;12349;99997;51883;;;2818
98776327;0;9;61;12349;99997;32876;;;2818
98776328;0;4;56;12349;99997;20254;;;2818
98776329;5;41;211;12349;99997;75659;2;0;2818
98776330;17;49;151;12349;99997;79452;1;0;3015
98776331;5;93;410;12349;99997;167596;2;0;3015
98776332;0;40;185;12349;99997;64957;;;3015
98776333;13;49;149;12349;99997;121513;2;0;3043
98776334;1;10;77;12349;99997;57339;;;3043
98776335;10;382;1403;12349;99997;904618;10;0;3043
98776336;10;14;427;12349;99997;93914;6;0;2450
98776337;1;7;14;12349;99997;5499;1;0;2028
98776338;2;24;96;12349;99997;27241;2;0;2876
98776339;6;350;188;12349;99997;289471;1;0;914
98776340;1;0;11;12349;99997;611;1;0;1326
98776341;3;1;72;12349;99997;21942;;;3085
98776342;12;30;100;12349;99997;36447;;;3085
98776343;1;8;40;12349;99997;12450;;;3085
98776344;2;2;31;12349;99997;8444;1;0;3085
98776345;13;61;176;12349;99997;78655;1;0;2553
98776346;0;0;4;12349;99997;854;;;1780
98776347;5;11;58;12349;99997;12803;5;0;1903
98776348;3;7;56;12349;99997;11400;3;0;1903
98776349;10;9;89;12349;99997;11462;6;0;1903
98776350;7;10;26;12349;99997;5916;6;0;1903
98776351;6;6;44;12349;99997;8828;3;0;1903
98776352;5;5;17;12349;99997;5022;4;0;1903
98776353;2;3;22;12349;99997;4201;1;0;1903
98776354;5;3;29;12349;99997;6177;3;0;1903
98776355;5;1;14;12349;99997;3505;3;0;1903
98776356;3;2;30;12349;99997;6947;2;0;1903
98776357;1;4;16;12349;99997;4337;1;0;1903
98776358;1;3;16;12349;99997;3039;1;0;1903
98776359;4;5;17;12349;99997;3084;3;0;1903
98776360;2;1;6;12349;99997;1956;2;0;1903
98776361;0;28;107;12349;99997;7627;;;1559
98776362;0;0;0;12349;99997;153;;;1560
98776363;0;0;1;12349;99997;311;;;1562
98776364;0;0;1;12349;99997;178;;;1559
98776365;0;4;9;12349;99997;1192;;;1559
98776366;0;1;5;12349;99997;996;;;1563
98776367;0;3;8;12349;99997;890;;;1563
98776368;0;0;1;12349;99997;590;;;1558
98776369;5;24;522;12349;99997;148310;5;0;1690
98776370;0;0;1;12349;99997;437;;;1559
98776371;2;5;23;12349;99997;4452;2;0;1656
98776372;1;1;5;12349;99997;3231;1;0;1561
98776373;3;3;46;12349;99997;17030;3;0;3217
98776374;0;0;2;12349;99997;628;;;1559
98776375;0;0;1;12349;99997;228;;;1562
98776376;0;1;1;12349;99997;464;;;1562
98776377;0;2;29;12349;99997;5907;;;1559
98776378;0;1;11;12349;99997;3076;;;1560
98776379;0;0;1;12349;99997;286;;;1562
98776380;0;0;4;12349;99997;852;;;1559
98776381;0;1;6;12349;99997;2025;;;1558
98776382;0;0;2;12349;99997;506;;;1563
98776383;0;0;2;12349;99997;540;;;1560
98776384;0;0;1;12349;99997;173;;;1559
98776385;0;0;6;12349;99997;1920;;;1560
98776386;0;0;2;12349;99997;684;;;1560
98776387;0;0;3;12349;99997;782;;;1560
98776388;0;2;7;12349;99997;5698;;;1558
98776389;4;0;10;12349;99997;2495;3;0;1561
98776390;0;1;9;12349;99997;2811;;;1562
98776391;0;0;0;12349;99997;65;;;1559
98776392;0;1;2;12349;99997;764;;;1559
98776393;0;0;3;12349;99997;745;;;1559
98776394;0;0;4;12349;99997;1132;;;1560
98776395;0;0;0;12349;99997;105;;;1560
98776396;1;2;4;12349;99997;2802;1;0;1559
98776397;0;0;3;12349;99997;665;;;1562
98776398;0;0;7;12349;99997;862;;;1562
98776399;1;4;47;12349;99997;3955;;;1560
98776400;0;0;1;12349;99997;144;;;1559
98776401;2;1;8;12349;99997;585;;;1559
98776402;0;0;2;12349;99997;507;;;1559
98776403;0;0;1;12349;99997;184;;;1562
98776404;0;1;3;12349;99997;1485;;;1310
98776405;1;0;7;12349;99997;425;1;0;1559
98776406;1;0;5;12349;99997;871;;;1562
98776407;0;0;0;12349;99997;203;;;1560
98776408;4;26;44;12349;99997;4434;4;0;317
98776409;0;1;10;12349;99997;1687;;;1325
98776410;0;1;7;12349;99997;753;;;1325
98776411;9;9;214;12349;99997;23445;1;0;998
98776412;1;98;946;12349;99997;315080;1;0;3162
98776413;49;37;480;12349;99997;92067;28;2;1138
98776414;0;4;41;12349;99997;8243;;;1028
98776415;8;3;90;12349;99997;11925;8;0;1028
98776416;6;5;46;12349;99997;5307;4;0;1028
98776417;13;241;2959;12349;99997;821555;13;0;3124
98776418;27;14;228;12349;99997;37514;16;0;1138
98776419;1;2;62;12349;99997;6987;1;0;1030
98776420;7;7;65;12349;99997;8616;7;0;1138
98776421;7;34;516;12349;99997;277462;5;0;3165
98776422;36;112;1849;12349;99997;414699;28;0;917
98776423;46;35;1021;12349;99997;113923;30;0;1139
98776424;2;6;149;12349;99997;41807;2;0;1690
98776425;11;8;360;12349;99997;58191;9;0;1842
98776426;3;17;196;12349;99997;56935;1;0;3161
98776427;15;7;223;12349;99997;28892;11;0;1414
98776428;24;13;308;12349;99997;60325;17;0;1139
98776429;1;4;126;12349;99997;32354;;;3165
98776430;1;14;101;12349;99997;63809;1;0;3161
98776431;20;640;2555;12349;99997;1592501;18;0;3086
98776432;0;7;41;12349;99997;30452;;;3123
98776433;244;700;5645;12349;99997;1483486;151;0;3124
98776434;342;350;2178;12349;99997;370749;192;6;1139
98776435;1;1;23;12349;99997;10535;;;2896
98776436;0;1;7;12349;99997;437;;;1113
98776437;1;1;7;12349;99997;426;1;0;1128
98776438;3;15;147;12349;99997;55110;2;0;3124
98776439;32;17;239;12349;99997;51835;15;0;1139
98776440;7;4;55;12349;99997;8111;4;0;924
98776441;114;2544;25508;12349;99997;8623301;103;0;3161
98776442;3;2;80;12349;99997;15306;3;0;1690
98776443;0;1;7;12349;99997;1260;;;2472
98776444;34;119;1455;12349;99997;180092;33;0;596
98776445;27;369;2266;12349;99997;502413;26;0;654
98776446;1;12;165;12349;99997;54727;1;0;3123
98776447;11;70;518;12349;99997;209667;8;0;2628
98776448;10;6;24;12349;99997;4259;5;0;2236
98776449;7;94;346;12349;99997;131205;7;0;2262
98776450;7;7;21;12349;99997;5420;;;2457
98776451;69;279;946;12349;99997;413769;6;0;2055
98776452;24;104;727;12349;99997;348013;3;0;2993
98776453;1;28;216;12349;99997;49783;;;2993
98776454;2;2;42;12349;99997;4233;;;1044
98776455;1;25;375;12349;99997;71087;27;0;1245
98776456;1;7;136;12349;99997;68694;27;0;2896
98776457;48;278;4277;12349;99997;2196696;27;0;3124
98776458;16;78;1768;12349;99997;389199;13;0;3176
98776459;0;8;212;12349;99997;38368;;;1245
98776460;6;69;1219;12349;99997;354768;3;0;1245
98776461;2;3;59;12349;99997;6966;2;0;1397
98776462;150;1227;7230;12349;99997;1364185;74;0;1577
98776463;6;13;232;12349;99997;53447;5;0;1691
98776464;38;84;1523;12349;99997;324642;33;0;1603
98776465;3;2;28;12349;99997;5734;2;0;1780
98776466;19;13;185;12349;99997;29143;11;0;837
98776467;0;0;17;12349;99997;702;;;1046
98776468;2;1;41;12349;99997;3362;9;0;1034
98776469;8;68;753;12349;99997;336497;9;0;3213
98776470;6;6;61;12349;99997;3331;5;0;561
98776471;1;7;153;12349;99997;40574;5;0;2446
98776472;0;0;12;12349;99997;848;;;1036
98776473;0;14;123;12349;99997;11196;;;690
98776474;67;32;213;12349;99997;47780;22;1;801
98776475;3;10;89;12349;99997;11432;3;0;810
98776476;8;4;78;12349;99997;9704;3;0;804
98776477;21;30;352;12349;99997;55101;12;0;800
98776478;10;9;146;12349;99997;26818;5;0;1138
98776479;87;33;336;12349;99997;39710;31;0;604
98776480;33;9;147;12349;99997;25302;15;0;801
98776481;13;2;119;12349;99997;13841;8;0;979
98776482;7;23;587;12349;99997;100684;2;0;916
98776483;5;0;39;12349;99997;4319;5;0;1152
98776484;22;3;115;12349;99997;11206;15;0;836
98776485;12;25;206;12349;99997;20339;11;0;435
98776486;16;14;106;12349;99997;11471;13;0;424
98776487;3;56;417;12349;99997;121732;1;0;683
98776488;1;1;64;12349;99997;2956;;;1085
98776489;5;24;399;12349;99997;115758;3;0;2896
98776490;6;18;214;12349;99997;75361;7;0;2896
98776491;5;17;209;12349;99997;96486;7;0;3151
98776492;11;6;96;12349;99997;6604;9;0;571
98776493;3;10;113;12349;99997;13076;;;1028
98776494;0;7;92;12349;99997;15500;;;3213
98776495;14;12;212;12349;99997;21714;12;0;436
98776496;15;113;1301;12349;99997;441501;13;0;3207
98776497;1;3;31;12349;99997;13302;1;0;2446
98776498;5;4;77;12349;99997;12387;4;0;2446
98776499;0;2;11;12349;99997;2729;;;2362
98776500;5;5;91;12349;99997;4903;5;0;430
98776501;2;4;119;12349;99997;13594;1;0;1532
98776502;1;1;15;12349;99997;4090;10;0;2082
98776503;6;1;48;12349;99997;7271;10;0;1528
98776504;2;2;20;12349;99997;3398;10;0;2057
98776505;6;6;43;12349;99997;4529;5;0;726
98776506;1;4;34;12349;99997;4788;1;0;1047
98776507;6;8;85;12349;99997;10760;;;895
98776508;10;1;44;12349;99997;5151;7;0;803
98776509;4;0;36;12349;99997;1819;4;0;561
98776510;13;54;998;12349;99997;160673;1;0;1016
98776511;6;3;89;12349;99997;11955;4;0;1028
98776512;16;60;824;12349;99997;230384;14;0;3172
98776513;1;2;39;12349;99997;17083;;;3064
98776514;4;8;152;12349;99997;30920;2;0;2450
98776515;3;2;43;12349;99997;10354;2;0;2446
98776516;16;50;1005;12349;99997;301755;21;0;2560
98776517;5;5;49;12349;99997;11110;21;0;2423
98776518;3;0;12;12349;99997;1566;21;0;2426
98776519;2;6;108;12349;99997;30797;21;0;2457
98776520;0;0;6;12349;99997;664;21;0;2460
98776521;8;6;124;12349;99997;7745;7;0;493
98776522;16;28;393;12349;99997;33317;10;0;249
98776523;26;6;235;12349;99997;37487;14;0;914
98776524;2;0;43;12349;99997;4041;1;0;1244
98776525;5;2;40;12349;99997;3096;5;0;1139
98776526;2;4;35;12349;99997;4684;1;0;1028
98776527;8;11;77;12349;99997;4862;5;0;432
98776528;9;16;152;12349;99997;7903;9;0;397
98776529;80;49;538;12349;99997;85858;37;0;436
98776530;61;52;338;12349;99997;58043;;;545
98776531;27;142;913;12349;99997;196329;19;0;668
98776532;9;8;167;12349;99997;23052;8;0;1167
98776533;5;5;136;12349;99997;20332;;;872
98776534;8;55;1148;12349;99997;334641;7;0;2509
98776535;2;8;135;12349;99997;31738;2;0;3212
98776536;2;38;224;12349;99997;63489;;;3150
98776537;8;28;324;12349;99997;144542;4;0;3222
98776538;3;11;108;12349;99997;23813;;;1245
98776539;56;8;150;12349;99997;18346;23;0;1013
98776540;2;14;73;12349;99997;53005;1;0;3213
98776541;5;3;40;12349;99997;5645;;;1139
98776542;3;8;152;12349;99997;28667;2;0;3212
98776543;149;28;792;12349;99997;133173;44;1;2117
98776544;0;11;148;12349;99997;23193;;;1028
98776545;0;8;100;12349;99997;7773;;;740
98776546;0;14;196;12349;99997;21048;;;736
98776547;6;1;54;12349;99997;5198;;;1101
98776548;2;1;21;12349;99997;1346;2;0;1100
98776549;1;7;88;12349;99997;12003;1;0;1100
98776550;5;0;73;12349;99997;5423;3;0;654
98776551;13;399;6454;12349;99997;1305118;11;0;3213
98776552;7;40;610;12349;99997;140934;4;0;3213
98776553;0;0;20;12349;99997;1772;;;1062
98776554;3;14;186;12349;99997;75127;7;0;2896
98776555;5;2;70;12349;99997;5139;7;0;1425
98776556;2;4;35;12349;99997;6043;2;0;1061
98776557;0;0;28;12349;99997;1433;;;1074
98776558;3;1;48;12349;99997;14215;3;1;3176
98776559;9;509;4787;12349;99997;1209153;21;0;310
98776560;16;60;1000;12349;99997;267279;21;0;3212
98776561;0;2;30;12349;99997;5344;;;3171
98776562;3;21;261;12349;99997;87855;5;0;2896
98776563;0;0;15;12349;99997;741;5;0;1167
98776564;4;3;27;12349;99997;3171;5;0;1167
98776565;7;8;58;12349;99997;7778;5;0;1217
98776566;2;2;50;12349;99997;3278;2;0;711
98776567;1;6;80;12349;99997;10153;;;929
98776568;0;0;31;12349;99997;1730;;;1160
98776569;2;2;18;12349;99997;2104;2;0;1139
98776570;5;19;223;12349;99997;12438;5;0;277
98776571;7;12;68;12349;99997;5238;7;0;561
98776572;17;251;3187;12349;99997;1614843;17;0;3212
98776573;46;135;2454;12349;99997;618069;35;0;3174
98776574;5;4;98;12349;99997;18338;3;0;1138
98776575;4;36;535;12349;99997;154376;;;3171
98776576;5;1;20;12349;99997;2941;2;0;1030
98776577;0;48;366;12349;99997;93513;;;1532
98776578;10;3;51;12349;99997;7675;6;0;800
98776579;14;1;58;12349;99997;8135;11;0;1139
98776580;4;10;244;12349;99997;69368;3;0;2446
98776581;0;0;32;12349;99997;11428;3;0;3171
98776582;0;10;181;12349;99997;29345;;;2446
98776583;0;0;95;12349;99997;25030;;;3171
98776584;0;0;9;12349;99997;964;;;1030
98776585;25;34;561;12349;99997;157584;11;0;3212
98776586;6;32;125;12349;99997;26994;2;0;1244
98776587;2;1;43;12349;99997;3635;;;1028
98776588;6;3;37;12349;99997;4786;5;0;1139
98776589;24;13;178;12349;99997;23726;18;0;545
98776590;5;43;232;12349;99997;70372;5;0;2896
98776591;5;86;1269;12349;99997;375183;4;0;2446
98776592;6;3;94;12349;99997;39202;5;0;2994
98776593;0;3;13;12349;99997;2878;;;2263
98776594;0;0;5;12349;99997;938;;;1780
98776595;3;2;26;12349;99997;3445;2;0;1781
98776596;0;0;14;12349;99997;1136;;;1791
98776597;0;1;10;12349;99997;1503;;;1780
98776598;4;8;65;12349;99997;11221;3;1;1767
98776599;0;0;7;12349;99997;683;3;1;1767
98776600;1;0;21;12349;99997;2197;1;0;1781
98776601;0;0;7;12349;99997;482;;;1781
98776602;0;0;11;12349;99997;2271;;;1780
98776603;5;0;17;12349;99997;2151;3;0;1780
98776604;3;2;25;12349;99997;4530;3;0;1780
98776605;2;6;30;12349;99997;5236;1;0;1780
98776606;0;2;9;12349;99997;1304;1;0;1780
98776607;26;55;328;12349;99997;98082;12;0;1780
98776608;3;3;24;12349;99997;3774;1;0;1780
98776609;0;1;14;12349;99997;2618;;;1780
98776610;2;4;56;12349;99997;9474;2;0;1767
98776611;0;0;19;12349;99997;4035;;;1780
98776612;2;0;7;12349;99997;542;2;0;1791
98776613;0;0;4;12349;99997;467;2;0;1780
98776614;0;1;15;12349;99997;1781;;;1781
98776615;1;2;25;12349;99997;3067;2;0;1791
98776616;1;0;14;12349;99997;1912;2;0;1780
98776617;5;1;41;12349;99997;5744;;;1780
98776618;0;0;16;12349;99997;1970;7;0;1860
98776619;5;30;469;12349;99997;117382;7;0;1896
98776620;3;1;35;12349;99997;6730;7;0;1898
98776621;0;2;15;12349;99997;1032;7;0;1908
98776622;4;2;35;12349;99997;2827;7;0;1950
98776623;17;13;115;12349;99997;20773;10;0;1780
98776624;4;5;75;12349;99997;8827;10;0;1767
98776625;2;1;7;12349;99997;1303;2;0;1767
98776626;0;1;26;12349;99997;4539;;;1767
98776627;0;0;2;12349;99997;937;;;1767
98776628;12;8;170;12349;99997;44509;;;1780
98776629;7;17;211;12349;99997;36805;4;0;1767
98776630;0;1;11;12349;99997;1899;4;0;1780
98776631;13;12;203;12349;99997;47673;8;0;1780
98776632;0;0;7;12349;99997;1379;;;1780
98776633;0;0;6;12349;99997;1366;2;0;1767
98776634;2;2;12;12349;99997;4572;2;0;1767
98776635;4;1;34;12349;99997;4136;2;0;1781
98776636;1;0;45;12349;99997;3882;1;0;1781
98776637;1;2;17;12349;99997;2664;;;1780
98776638;0;0;4;12349;99997;568;;;1791
98776639;0;0;19;12349;99997;2394;;;1860
98776640;6;0;40;12349;99997;6945;6;0;1767
98776641;4;1;44;12349;99997;9059;4;0;1780
98776642;0;0;7;12349;99997;1304;;;1781
98776643;14;63;313;12349;99997;79514;9;0;1780
98776644;67;59;887;12349;99997;316211;44;1;1897
98776645;20;20;358;12349;99997;65942;14;0;1780
98776646;2;0;36;12349;99997;4479;1;0;1781
98776647;0;0;7;12349;99997;1126;;;1780
98776648;3;0;8;12349;99997;1364;4;0;1767
98776649;1;1;5;12349;99997;796;4;0;1780
98776650;4;0;23;12349;99997;2714;4;0;1780
98776651;101;295;2302;12349;99997;695618;80;0;1540
98776652;45;14;148;12349;99997;37419;80;0;1620
98776653;15;4;115;12349;99997;15403;11;0;1781
98776654;5;10;258;12349;99997;39210;8;0;1831
98776655;4;9;89;12349;99997;14374;8;0;1888
98776656;41;6;131;12349;99997;38983;16;0;1907
98776657;19;41;390;12349;99997;108683;14;0;1780
98776658;28;10;190;12349;99997;31080;17;1;1767
98776659;0;0;7;12349;99997;641;;;1780
98776660;0;0;6;12349;99997;857;;;1781
98776661;4;0;10;12349;99997;1433;4;0;1767
98776662;6;7;77;12349;99997;14016;5;0;1780
98776663;341;192;2526;12349;99997;613604;108;0;1780
98776664;2;0;18;12349;99997;1807;;;1780
98776665;0;1;23;12349;99997;3036;;;1780
98776666;7;6;94;12349;99997;15525;6;0;1780
98776667;1;2;31;12349;99997;4267;1;0;1780
98776668;3;0;33;12349;99997;3998;3;0;1781
98776669;1;3;98;12349;99997;14374;1;0;2116
98776670;2;0;20;12349;99997;3643;1;0;1780
98776671;0;0;9;12349;99997;2023;;;1781
98776672;0;0;7;12349;99997;432;;;1791
98776673;0;0;5;12349;99997;496;;;1781
98776674;0;0;9;12349;99997;1036;;;2114
98776675;5;0;38;12349;99997;4205;3;1;1791
98776676;12;1;61;12349;99997;4842;4;0;1780
98776677;22;7;172;12349;99997;23231;18;0;1767
98776678;3;0;9;12349;99997;3169;3;0;1780
98776679;0;0;5;12349;99997;800;;;1791
98776680;20;2;169;12349;99997;26293;14;0;1781
98776681;11;5;33;12349;99997;5008;8;0;1767
98776682;20;9;131;12349;99997;14137;12;0;1767
98776683;0;0;1;12349;99997;299;;;1781
98776684;1;0;27;12349;99997;5190;1;0;1780
98776685;3;1;10;12349;99997;2491;1;0;1780
98776686;1;0;6;12349;99997;1263;;;1780
98776687;1;0;16;12349;99997;3267;1;0;1767
98776688;7;3;58;12349;99997;9824;6;0;1767
98776689;1;2;18;12349;99997;2040;1;0;1781
98776690;0;0;12;12349;99997;743;;;1791
98776691;5;1;18;12349;99997;2409;;;2262
98776692;6;8;93;12349;99997;25353;2;0;3212
98776693;0;0;2;12349;99997;739;;;1992
98776694;20;12;80;12349;99997;10648;16;1;879
98776695;0;0;3;12349;99997;971;;;561
98776696;1;1;15;12349;99997;1770;1;0;1111
98776697;1;1;22;12349;99997;1341;1;0;1061
98776698;0;0;9;12349;99997;2479;;;1901
98776699;0;1;14;12349;99997;1093;;;1383
98776700;0;0;6;12349;99997;502;;;2452
98776701;0;0;20;12349;99997;1649;;;1028
98776702;0;13;135;12349;99997;72241;;;3124
98776703;2;2;47;12349;99997;4838;;;1030
98776704;0;0;5;12349;99997;547;;;928
98776705;1;1;40;12349;99997;17980;;;3124
98776706;6;66;718;12349;99997;323730;3;0;3124
98776707;0;0;12;12349;99997;2505;1;0;1767
98776708;5;8;180;12349;99997;38879;1;0;1245
98776709;2;5;43;12349;99997;7182;1;0;928
98776710;3;15;144;12349;99997;12709;1;0;433
98776711;1;8;209;12349;99997;39444;1;0;1245
98776712;2;9;156;12349;99997;22250;2;0;983
98776713;2;109;1056;12349;99997;323587;2;0;1245
98776714;10;23;135;12349;99997;8922;1;0;187
98776715;8;5;62;12349;99997;10509;5;0;1138
98776716;0;21;257;12349;99997;65601;;;1245
98776717;1;16;200;12349;99997;65993;;;3123
98776718;0;1;20;12349;99997;1868;;;1028
98776719;5;4;53;12349;99997;7748;2;0;1780
98776720;1;1;46;12349;99997;8399;1;0;1780
98776721;0;1;3;12349;99997;650;;;1780
98776722;2;4;105;12349;99997;46906;1;0;3161
98776723;12;107;326;12349;99997;171202;10;0;3161
98776724;2;4;67;12349;99997;13740;;;1028
98776725;15;56;484;12349;99997;108140;10;2;1767
98776726;1;5;25;12349;99997;3374;1;0;1325
98776727;4;6;33;12349;99997;6549;4;0;2114
98776728;2;2;38;12349;99997;4154;;;998
98776729;3;1;39;12349;99997;7374;3;0;1896
98776730;1;12;227;12349;99997;45354;;;1522
98776731;28;501;4890;12349;99997;2282754;23;0;3123
98776732;37;1713;16528;12349;99997;5459949;33;0;3123
98776733;10;8;84;12349;99997;14507;7;0;1781
98776734;3;1;55;12349;99997;6258;2;0;1780
98776735;1;0;19;12349;99997;3801;1;0;1767
98776736;0;0;8;12349;99997;1008;1;0;1781
98776737;3;0;22;12349;99997;2643;12;0;1767
98776738;18;11;197;12349;99997;38322;12;0;1781
98776739;0;27;534;12349;99997;96202;;;775
98776740;5;377;5790;12349;99997;1331254;1;0;775
98776741;17;190;237;12349;99997;48618;5;0;789
98776742;2;0;15;12349;99997;2895;2;0;1767
98776743;2;4;37;12349;99997;7828;1;0;2471
98776744;3;22;123;12349;99997;23094;;;1028
98776745;2;0;18;12349;99997;1810;1;0;1389
98776746;4;10;375;12349;99997;83400;3;0;3161
98776747;10;4;73;12349;99997;6870;;;1016
98776748;4;16;55;12349;99997;27705;2;0;2392
98776749;18;81;255;12349;99997;109033;4;0;2054
98776750;4;95;578;12349;99997;208010;3;0;2994
98776751;9;31;190;12349;99997;68907;4;0;3042
98776752;35;271;1432;12349;99997;324916;4;0;874
98776753;9;61;169;12349;99997;28977;12;0;614
